text	label
"@WalshFreedom (((Rusians)))

""We, the jewish people, control america, and the Americans know it"" (A. Sharon, oct. 03, 2001)"	1.0
@TheNicoleComer @NoKebab during the war (((soros))) wasn't even old enough to jerk off	1.0
RT @LilBluRaveateer: @_MrMadHatter Not sure if it will help, but here is a (((HUG)))  😊 💙 ✌	0.0
"RT @LilBluRaveateer: Everyone needs (((HUGS))) every day.....
EVERYONE"	0.0
@richardcoopern1 (((((Hugs))))) https://t.co/CaV0iLLUVu	0.0
@Barbie_Q007 You're beautiful inside and out my fantastic friend, thanks. (((((Hugs))))) 😘😘😘 💕💕💕 🍫🍫🍫💐💐 I'll message you in a bit.	0.0
@germanpsycho @schlenzalot (((&lt;3)))	0.0
@froschdomse ((( &lt;3)))	0.0
#tweetfession: every time I wear pants, I get a flashback of @Bigpimpenahsue yelling @ me in echoes. HIGH WATERS..[waters](((w a t e r s )))	0.0
@meh301 You bet me ((((；ﾟДﾟ))))))) ♡⃛	0.0
@manapsandayo このビデオを見たことがありますか？w 怖い ((((；ﾟДﾟ))))))) https://t.co/cfH0GaVdVt	0.0
Hey (((susie))) thanks for the follow!	0.0
@Haitch_x (((hugs))) 😷 x	0.0
@NatMarple he let you down (((hugs for Nat))) 😘	0.0
RT @cell4bration: my second favourite i love this so much also (((f.t. willz👀))) https://t.co/vNEZfoXRJ0	0.0
RT @gerardway: ((((((((((calm vibes))))))))))	0.0
"Morning Cardio &amp; Abs workout 
((((((((((((((LETS DO IT!)))))))))))))

Cardio:- 45 mins elliptical trainer 
Abs:-... https://t.co/IOlSU66uDw"	0.0
(((((((((GYM TIME))))))))) https://t.co/Fpe9JvibKm	0.0
@mseric Why are you sad? (((U)))	0.0
@mseric ((((u)))) My dad died last year.	0.0
"@CasvalRem_ @BallOmbre mais Paul il est très second degré
(((putain y'a Josh Pan dans la description de ta vidéo faudra que je mate)))"	0.0
@FriendlyPootis ((((je me demande encore c'est quoi le truc noir entre mes jambres quand même)))) ((ça devait être un élément du décor))	0.0
@meooowhy yeah but ehhhhh i would prefer to do it with the book (((is that weird)))	0.0
Hachiko: A Dog's Story (2009) if u didn't cry in this movie u have no heart (((last na))) https://t.co/Wnm5H9x3KC	0.0
"Retweeted ((( Sandra ))) ن (@SandraTXAS):

Germany:War weapons found at mosque https://t.co/x359h2BINI #Islam... https://t.co/0YfjZQeNvP"	0.0
RT @rescuetracker81: Billionaire Stanley Hubbard Explains Why he is backing Donald Trump https://t.co/EiHuHbp8Bm(((trump)))/7847/	0.0
She did the flower thing on her head and make up all by herself! ((((so proud of her))))  https://t.co/oltDB9DKdH	0.0
Aw, crap, brought my illust pl8 home via car and there was speeding and humps. It didn't survive in the end (((lol oh well)))	0.0
RT @MoWetdirt: YW @SaharahShae Please, please be careful Shae. Don't want you harvesting venison that way,lol (((HUGS)))  @theKid_1983 @pir…	0.0
RT @shaniaJKT48: ((( RINDU ))) http://t.co/zdRAr4ACBy	0.0
"RT @oowadanana: メンバーもすごく綺麗だった〜✨

なっきーさんのおっきいリボンも可愛かった☺️🎀

私はあと4年♪
振袖を着れるのが楽しみです(((o(ﾟ▽ﾟ)o)))

Wななの写真っ👭♡

Nana. https://t.co/vnVMOtPrwx"	0.0
Bee SM news US anti-semitism watchdog adds (((Echo))) to hate symbol database:  https://t.co/3nzHHDQXs5 #localbuzz	0.0
@rubelxngelt0xic awantaaaa sabes que ian me da mas placer que vos (((mentira×2)))	0.0
@rubelxngelt0xic buenas noches bb,descansá💕💕 (((ahora tE DESBLOQUEO PERDON DDDD:)))	0.0
"RT @STRIZZO: (((IN THE STREETS NOW))) DUB aka @DubOnMyGrind ""ALL NIGHT"" feat: Rosa Boi http://t.co/hEM5Dn5UeH (((A MUST... http://t.co/Q1ly…"	0.0
"RT @STRIZZO: (((IN THE STREETS NOW))) DUB aka @DubOnMyGrind ""ALL NIGHT"" feat: Rosa Boi http://t.co/hEM5Dn5UeH (((A MUST... http://t.co/w48n…"	0.0
"----------&gt; Thaiz @Thaizjrn_00

......((((((((( . @illuminati_00 . )))))))))

----------------- New York City
.
https://t.co/Hfnd8eVuOm"	0.0
". ((((((((( . @illuminati_00 . ))))))))) ... 

----------------&gt; #Tmak 

....  Ali   Tmak @Ali_Tmak https://t.co/GvcOLcF2Cz"	0.0
RT @FLA_Phantom: (((TAKEOVER TUESDAYS))) #TTO ==&gt; @Icecoldd_ @Phantom_TTO ==&gt; @MrHiQuality @KING_TTO  @AlisonDonnelly1 @ValentinaEnt @Hecto…	0.0
RT @FLA_Phantom: Get 💵Money💵 Mondays (((#TTO MONEY TEAM))) ===&gt; @IceColdd_ @Phantom_TTO  @HeartRumbles @AlisonDonnelly1 @ValentinaEnt @Hect…	0.0
@Yolecoleman (((((hang))))) with Maura and weaver my b	0.0
@AthenaDeFulio we are doing meth :~) ((((((project for psychology)))) lolz	0.0
(((((i literally take all of jeremiah's good pictures 🙄)))))	0.0
what's a good summer job? ((((excluding anything that has to do with water))))	0.0
"i wish ya a super relaxed sunday (((´♡‿♡`)))
@mayhemmiller https://t.co/0WQRCCHlqv"	0.0
#OKCGigs Yai!! :) Buy Whatever You Want With This $100 Amazon Gift Card! (=====)))) $100 Amazon Gift Card!((((====) …	0.0
#OKCGigs )))Get(((( Our New App &amp; Earn $100! Text Us To Get The Link &amp; Get Paid (::::Text me today to find out more. ;:::) …	0.0
(((((((((( Sabar, viao. Sabar. ))))))))))) https://t.co/fb4PgVwRSz	0.0
(((AGREEEED.))) https://t.co/GTtgm851iE	0.0
"@michaelianblack 
(((Genius)))
Congratulations on your success, you clever, enterprising Jew, you! ❤️ https://t.co/AHOP1whthE"	0.0
female energy/ wilough ((((dis is molly and i's song))))	0.0
Pre-school--school--mideival school--'high' school (((high)))--college-ateral damage--work , werk , werk , werk ... --pre-dead--dead-- ... π	0.0
@villpunzel ((( Devil's ))) liquid ~	0.0
@RenderUntoC Why (((they))) using rally pic and using it as the front cover of Orlando shooting story. Very disgusting ~	1.0
RT @blackguard19: @Yair_Rosenberg If people with ((())) around their name keep spewing anti-white vitriol you have to wonder just how right…	1.0
(((Markets))) are the Gods of the modern West. https://t.co/tEUkLEwUSs	1.0
lol me tbh :((((( :))))) https://t.co/MAicp90lZB	0.0
(((i am so scared)))	0.0
"RT @ko_suke_asuma: 今日はオフだったので
買い物行ったり、友達とご飯行けて
すごい充実しました(((o(*ﾟ▽ﾟ*)o)))

後、髪も切りました！！！

明日もソウルソサエティでお待ちしてます。 https://t.co/RxwjlW5PO3"	0.0
@petersagal You'll know you've gotten under his skin when he becomes (((Donald J. Trump)))	1.0
@petersagal That's (((Herschel Grynszpan))) to you bub	1.0
(((Flexible legs))) https://t.co/t574wLoly4	0.0
(((((Statement yang melegakan)))))	0.0
@Fash_UK the man from nowhere. Korean, untainted by the (((west))). My personal favorite	1.0
"RT @TrumpHat: Matthew (((Kafker))), son of the Chief Justice of MA

Every day, real life becomes more and more like a /pol/ meme https://t.…"	1.0
@NightcoreChase owhohoho just wait until  (((IT))) happened https://t.co/PCFaGrIKqk	0.0
@CodyJames831 hope today was better than yesterday. (((Hugs)))	0.0
@CodyJames831 (((hugs)))	0.0
We be burning BLUNT listening yo puff puff pass By @adeenomusic Massive tune ((((kaboom)))) @bukisolja @dvjmercypro https://t.co/vUWx002rjv	0.0
((((#kaboom))))	0.0
"RT @DrDavidDuke: (((University Professor))) can't hold back, thanks Noel. 

#MakeAmericaGreatAgain 
#culturalmarxism 
#GigsUp((()))s https:…"	1.0
"#LordDubs (((((Dubs))))) #Rapefugees https://t.co/tDye70UIHK
NfnWp8dMi6"	1.0
"#HillaryAccomplishments
Being anointed by (((God))) to preside over worthless gentile cattle apparently."	1.0
@michaeldweiss @realDonaldTrump That's because whites have more agency to understand how bad (((you))) people have fucked us.	1.0
@Naachaannnn (((eventho i don't hv d)))	0.0
What does ((( ))) around a person's name mean? #AltRightGoogleSearches	0.0
(((We're))) fighting [[[[white supremacists]]]]! https://t.co/wPTdb664gN	0.0
@NeuroCandies ((((HUGS))))	0.0
@4iamstardust Me too. (((hugs))) @MrOzAtheist	0.0
RT @guardian: (((Echoes))): beating the far-right, two triple-brackets at a time https://t.co/FOyD2kP8VP	0.0
@dissidentusa Agreed but now we are becoming to many in number to ignore.(((They))) are a removing more accounts lately.Shows fear.	1.0
RT @marylovefreedom: Who signs the paycheck of (((Donna Stern)))? Her #antiFa group PLANNED &amp; EXECUTED VIOLENCE today in Sacramento! https:…	1.0
@SpikeInkMaster Jeeeesh! Lea stepped her game up! But...Sara, I luv that Lion!!!! My God! @valkyriesbard amazing! 💰(((👏)))😍	0.0
@ufc @FollowTheMenace POW! (((👊))) craaaaaaacked Dustin's jaw!!!! Woooah!	0.0
RT @jk_rowling: Those people shame their cause and the country they claim to care about. For what it's worth, have a (((((hug))))) https://…	0.0
"RT @NGT48_info_bot: 【フォトログ】09/18 #中井りか
https://t.co/O9P2MIhr92
ただいまじゃぱーーんっ(((o(*゜▽゜*)o))) https://t.co/WN2aV9k8eu"	0.0
@aozoracafemp3 (((udo tho)))	0.0
@tonypox (((((((HUG ))))))))))))	0.0
@dipokelani (((hug))) it's not an insult na	0.0
zen?? ?? ? in seven's clothes ?? ??? fuck (((also jumin looks good in everything wtf))) and yoosnug!!!!!! much handsome	0.0
@amewahh (((you're also squishier than me so HAH)))	0.0
RT @splcenter: Why we have parentheses around (((SPLC))) https://t.co/9AO5Jarne2	0.0
@hawtvibes YOU THE :((((( LIKE ME:))))	0.0
RT @Solange_Franca7: @JesusPowerNow God bless you dear! 😊😘 (((Hugs back)))	0.0
💜((((HUGS)))) https://t.co/SaeOnnWQjN	0.0
so great to see everyone 😍 ((( HUG))) 🙏🏼 https://t.co/z93IpoKcKl	0.0
#Liberty (((Sen. Bill Kintner))) urged to resign over sexually explicit tape of himself on State computers:  https://t.co/3zOehnVvMJ #Tlot	1.0
#Liberty (((Echoes))), Exposed: The Secret Symbol Neo-Nazis Use to Target Jews Online:  https://t.co/MDsAqgq31Z #Tlot	0.0
@saum__ It's so sad that DOTHEADS can't go anywhere without seeing (((racism))).  Poor curry muncher, we understand	1.0
Aren't Jewish women lovely?  I mean, you can't get anymore Jewish than (((Sarah Silverman))) https://t.co/MUJCa5s79I	1.0
"im free to even say
zoro's titties
(((I'VE NEVER SAID THAT EVER BEFORE SO)))"	0.0
I did this and karma roasted my ass (literally) ((I got burned)) (((FRICK)))  https://t.co/h0XG8Xj7Bb	0.0
RT @shannonNTIL: There will be new videos SOON! Who's excited?? (((hopefully some of u lol)))	0.0
@se7venteenblxck i died a lil ((( mostly bc lowkey i was in lov w him lmao and still stressed from bby and josh )))	0.0
RT @dril: i refuse to consume any product that has been created by, or is claimed to have been created by, the (((Keebler Elves)))	1.0
"We Set Trends! We Don't Follow!
#AboutLastNight Our newest and weekly Friday Series @ABar_Lounge (((Retweet))) http://t.co/4LZG71Sa7S"	0.0
"Ur welcome join meh ^_^(((A/C))) RT ""@Ren_TheModel: @DjDavid245 seh him love the weather in his apt 0_o LOL"""	0.0
"RT @BlackDivaModels: (((ATTENTION))) ""Just because we're magic, doesn't mean we're not real."" https://t.co/bCiINn4Ge3"	0.0
"RT @wishgranter14: Native Americans Beware Of (((Foreign Influence)))

#AmericaFirst #tcot #AltRight #MAGA #NativeAmericanParty https://t.c…"	1.0
"RT @realVivaEuropa: Armed and violent supremacists march, calling for killing of #police (pigs).

Where is (((#AntiFa)))?

#Sacramento http…"	1.0
"*eat's a (((cheese pizza)))* 👦🍕👀💦💦🍆
#pizzagate"	0.0
"RT @dibleton: dog furries seeing another dog furry: eh

birds seeing another bird furry: A FUCKING!!! A FUCKI A BIRD!! BIRD (((VVRRRRRR)))…"	0.0
Is (((Half-Wit))) a neo-nazi name? - Neo-Nazis make a Chrome extension that alerts you to potential Jewish names https://t.co/AhvYJfPyDU	0.0
Blood Orange - Augustine (Official Video) https://t.co/6mM7MlBNl5 via @YouTube #(((&lt;3)))	0.0
RT @shannonNTIL: There will be new videos SOON! Who's excited?? (((hopefully some of u lol)))	0.0
"@michaelbabad @globeandmail 

Does (((Michael Babad))) keep a picture of the Economy on his nightstand?"	1.0
"@ChrisBensler @MacleansMag 

((( ? )))"	1.0
"My first retweet! Thanks @BananaFaerie For what it's worth, I never doubted that you looooooooooooove me 
#(((huggggggggggz)))
#bananas"	0.0
((((( AGAIN ))))) 🙄 ★ Captain America: Civil War — https://t.co/SHtLZoBvGE	0.0
"M.O.B. - ((( A FAMILY AFFAIR AGAIN MON 4/18 )))
https://t.co/To3XF5vrY7"	0.0
"- ((( Forever Oakland Statement to Commissioner Adam Silver and the NBA. ))) -
https://t.co/LYjKou6Vx1"	0.0
"(i3+4GB+1TB) ((((R$1390 )))) 
Notebook Dell Inspiron I14-5458-d08p Com Intel® Core™ I3-5005u, 4gb, 1tb 
https://t.co/rq54DkShIa"	0.0
"(i3+4GB+1TB) ((((R$1349 ))))
Notebook Dell Inspiron I14-5458-d08p Com Intel® Core™ I3-5005u, 4gb, 1tb
https://t.co/1p2idtKnrq https://t.co/SQkOtEpI3i"	0.0
"RT @mingyupics: 160506 SGC 
(((his shirt 🙈🙈🙈))) https://t.co/rpjdzIh4ad"	0.0
Amen  (((( &lt;3 ))))	0.0
"RT @awsc241: &gt;Named ""Yair Rosenburg""
&gt;Thinks ((())) and star of david is necessary to realize he's jewish.
&gt;Oy vey

 @SpectreForever"	1.0
RT @realEmilyYoucis: Even in highschool I knew just what to do with (((commies))) https://t.co/e2Bu1bv82E	1.0
RT @acroll: Why everyone has (((brackets))) around their names. https://t.co/0Q7MY1nMBu	0.0
RT @PaulNardell: @Yair_Rosenberg Surely the thing to do would be to start using ((())) round the names of anti-semites to really confuse th…	0.0
RT @marylovefreedom: STAY STRONG Brits! There will be a nasty (((globalist))) backlash in short term. Keep calm &amp; carry on. https://t.co/jT…	1.0
@emilyesralian @FetterNathan wow i have no idea what youre talking about ((((sh ut up))) :)))))	0.0
@thatcatwoman YUP SAYA NOH :)))) Awww sana :(((	0.0
@domcadiz @thelittleferrer oh my. Shems that was so embarrassing :(((( not cut out for this :)))	0.0
"RT @MYKOJO: (((ARROUND THE WORLD IN 5 MINUTES)))
@SunnyFMGhana
#IMDrive
#TuneIn:https://t.co/yHVvYAU4Cy https://t.co/Lz04KrTheJ"	0.0
"RT @MYKOJO: Are You Tuned In?
 (((LIVE))) 
#IMDrive
@SunnyFMGhana 88.7mhz or https://t.co/9W0GDhcSYG
#StayFollowing 
#Friday
#IMDrive"	0.0
RT @soybryanamouque: @AlecBailey HEEY!!!😳 Have you thought about marrying a producer?🤔 out there I know at girl ((( @grierskywalker ))) soo…	0.0
@bariconcep hahahha okaayy have fun stalking urself ((((lol sounds so weeeiiiird ))) 😂	0.0
@theguanks (((( lol ga wait ko actually na ma ulan gd before mag reply sa imo para iprove gd pero wala 😣😩.)))) Suxx	0.0
(((trying my best not to read the news)))	0.0
@cdclopez i think pop punk really is sad but played in a happy way, well that was back then (((talking as if this was 20 yrs ago)))	0.0
"Y'ALL I'M SO FUCKING READY FOR EXO'RDIUM MNL

(((too bad my wallet isn't hahahahahahuhu))) https://t.co/uBl1bBqrg6"	0.0
@haliaix HAHAHAHHAHAHAHAHA I WAS JOKING (((((but still)))))	0.0
"------------&gt; Who Built the Moon,

.......((((((((( . @illuminati_00 . )))))))))
.
https://t.co/O02bs6DUHU"	0.0
"...... Niggas fo Sale @Niggas_4_Sale

........((((((((( @illuminati_00 ))))))))

------------------&gt; Detroit
.
https://t.co/5xHcsNs1cb"	0.0
"RT @princessneha23: @Gurmeetramrahim #MSGsocialWelfare 
O lord!!
Bless me to do sumiran &amp; study🙏!!!))
(((((Plzzzzzzzzzz))))
---==🙏🙏🙏🙏🙏---=="	0.0
@barfyman Harry Potter nerd! loves luna and harry. hates (((Gringotts)))	1.0
@peakcommunism Seems to be legit. But imagine if the (((globalists))) overturned the election now.	1.0
RT @kponiachik: @djrothkopf and @FunkofChile how long do we have to keep the ((( )))?	1.0
RT @grootenboercaj: ((( #UnitedNations ))) https://t.co/d6AJqx7jte	1.0
@Mike_Jung ((((((hug)))))))):)	0.0
Happy hug day! Sending (((HUGS)))) to you, you, and you...and @itspeterbrown:) https://t.co/3vBWqvRpXN	0.0
RT @ThaRightStuff: Anti-Russian sentiment is basically an (((elite))) Washington insider consensus. It has no resonance with the people.	1.0
"RT @WhitePilled: Congrats to Identity Evropa for making the front page of the (((New York Times))).
Well done. You made it fam. https://t.c…"	1.0
RT @5SOSPHOfficial: the hacker is using luke's acc to get more followers and likes (((this is lowkey funny))) https://t.co/AnmHgwDCrj	0.0
@Kittymay1698 (((BIG HUGS))))...&lt;3 &lt;3 &lt;3 &lt;3	0.0
@KymKarath I'm deeply deeply sorry Kym. Please know I'm praying for you guys and love you very much. (((hugs)))	0.0
(((((LOVE &amp; PEACE))))) Thank You London! #TakeDownNRA #OrlandoShooting #orlandosurvivors #USA #LoveWins https://t.co/0e4LdDe9QP	0.0
@SrTsuki va ((((；ﾟДﾟ))))))) https://t.co/lL40z29Wi3	0.0
Está lloviendo con madre y tengo que ir a trabajar ((((；ﾟДﾟ))))))) https://t.co/unoaueEQBF	0.0
"Never thought the day when I'd thank RV's stylist would come but thanks, man

((( is actually worried for their stage outfits ))) https://t.co/eR7WKu16eq"	0.0
"Free at lastttt free at last!

(((aka my social media fast is over🙌🏼🙌🏼)))"	0.0
I LOVE WHEN I GET PACKAGES IN THE MAIL😱 (((even though it's bc I went online shopping)))	0.0
destruction of the disgusting ugly hate (((to apaixonada por essa musica)))	0.0
A new favorite: Froggy DaReal Madd Squad Presents FreeStyle Dancehall (((Clean Mix))) 2016 by DA REAL MADD SQUAD https://t.co/UM155qrHEE	0.0
really in need of a (((((HUG)))))	0.0
@andsharper22 Thank you Andrew (((Hugs))) back atcha xxx	0.0
@andsharper22 @dawnrgraham Ni Night Dawn (((Big Hugs))) for you. I hope you can sleep peacefully &amp; restful 💕💕💕 xxx	0.0
"Are You Ready for Palm Springs?
((((((((((WEEKEND PASSES ARE NOW ON SALE))))))))))
THE 20TH ANNUAL PARTY IN PALM... https://t.co/0Io2Mp4fx2"	0.0
"Are You Ready for Palm Springs?
((((((((((WEEKEND PASSES ARE NOW ON SALE))))))))))
THE 20TH ANNUAL PARTY IN PALM... https://t.co/lzmowq2Xkq"	0.0
RT @JuiceFmUg: #DeeJay #Eddie #Gunz on the 3N4'&gt;&gt;&gt;Turnin' up the Heat As i Go Hard on the Jamzzz (((#SATURDAY #NIGHT #LIVE)))... https://t.…	0.0
"Bibleway Members.
My Family Members.
My Friends.
My Followers.
((( This Is For You )))... https://t.co/sAL98rDSMJ"	0.0
"Learn today, (((NOT TO BE SO JUDGMENTAL OF YOURSELF))).
So often we place judgment upon ourselves because of... http://t.co/IigVL0SRFU"	0.0
That wonderful love and joy of #yoga 40 min Namaste (((o(*ﾟ▽ﾟ*)o))) https://t.co/8XujZKL3j7	0.0
"(((On Air))) #AdomAfroMix w/ @papabillsGh  

#JoinDaShow  💿☕🍜📻
  
#NP▶️ #Odo - @CastroDestroyer  ft. @KofiKinaata

@adisababa11 #Adomfm"	0.0
"(((On Air))) #AdomAfroMix w/ @papabillsGh  

#Adom1063fm  💿
  
Happy Birthday to Reggie Zippy.

💻 @adisababa11  #AdomAfroMix"	0.0
@outseide (((hugs)))	0.0
@laurentheflute Take care of yourself. (((hugs)))	0.0
((( Call: +971 552 447866 - Am Rozy Dubai: High Profile Escort Call Girl ))) (ALL UAE): Call Rozy: (+971 552 ... https://t.co/qq0eumSVek	0.0
RT @JeffreyGoldberg: Thanks to everyone participating in this act of (((cultural appropriation))). Since the culture in question is Nazi, i…	0.0
RT @SharlaInJapan: When he picks you up and drives you across town to catch a Pokémon he found (((o(*ﾟ▽ﾟ*)o)))♡ https://t.co/81PrnacvXv	0.0
RT @ThaRightStuff: The fact that the entire (((establishment))) is trying to destroy Trump with every trick in the book says enough. #NextF…	1.0
